Date,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
1984/10/10,0.0423,0.144,-0.5005,-0.1944,0.1015,0.1543
1984/10/11,0.0423,0.4136,0.02,-0.0829,-0.1409,-0.3068
1984/10/12,0.0423,0.7939,-0.3357,-0.2156,0.0148,-0.0403
1984/10/15,0.0423,0.7823,-0.6045,-0.1493,0.2592,0.2385
1984/10/16,0.0423,-0.4206,0.4886,-0.261,0.343,-0.0474
1984/10/17,0.0423,-0.3002,0.6279,-0.7418,0.2536,-0.0196
1984/10/18,0.0423,1.93,-1.3081,-0.8995,0.5608,0.116
1984/10/19,0.0423,0.1046,0.5223,0.0308,0.5227,0.0342
1984/10/22,0.0423,-0.3796,0.1839,-0.215,0.1411,0.1378
1984/10/23,0.0423,-0.1629,-0.0666,0.133,0.3071,-0.0345
1984/10/24,0.0423,-0.0095,-0.3148,0.1179,-0.0715,-0.2055
1984/10/25,0.0423,-0.5691,0.0568,0.7079,-0.148,0.1004
1984/10/26,0.0423,-0.6568,-0.1607,0.3706,0.1367,0.2507
1984/10/29,0.0423,-0.3426,-0.0913,0.039,0.1637,0.25
1984/10/30,0.0423,1.0094,-0.7836,-0.1148,0.4064,0.333
1984/10/31,0.0423,-0.3377,0.1258,-0.0232,-0.0964,0.0612
1984/11/1,0.0348,0.679,-0.4789,0.1898,0.1322,0.0809
1984/11/2,0.0348,0.0848,0.1659,-0.0042,-0.0244,-0.1829
1984/11/5,0.0348,0.6256,-0.3787,0.2391,-0.2316,0.0526
1984/11/6,0.0348,0.9425,-0.4461,-0.0635,0.0319,-0.0348
1984/11/7,0.0348,-0.6689,0.1892,0.2672,-0.2094,-0.2275
1984/11/8,0.0348,-0.2123,0.1174,0.1591,-0.3234,-0.1514
1984/11/9,0.0348,-0.4615,0.6857,0.2051,-0.1357,0.0413
1984/11/12,0.0348,-0.211,-0.136,0.1787,0.2237,0.3609
1984/11/13,0.0348,-0.7642,0.323,0.1049,-0.0254,0.1289
1984/11/14,0.0348,-0.1039,-0.2761,0.1697,0.2328,0.3113
1984/11/15,0.0348,-0.1287,-0.1892,0.1879,0.2977,0.268
1984/11/16,0.0348,-0.8874,0.4749,0.1329,0.147,0.0848
1984/11/19,0.0348,-0.7317,-0.2682,0.1799,0.013,0.0015
1984/11/20,0.0348,0.4266,-0.7385,-0.0002,0.1053,0.0272
1984/11/21,0.0348,0.2027,-0.1684,0.1964,0.0835,0.1541
